opportunity_type,hold_percentage,sport,market_type,prop_description,market_point,game,commence_time,team1_name,team1_book,team1_odds,team1_point,team1_stake,team1_link,team2_name,team2_book,team2_odds,team2_point,team2_stake,team2_link,profit_percentage,timestamp,display_market
Low Hold,2.35,NFL,alternate_spreads,,-11.5,Los Angeles Chargers vs Baltimore Ravens,2024-11-26 01:15,Baltimore Ravens,DraftKings,375,-11.5,20.57,https://sportsbook.draftkings.com/event/bal-ravens-%40-la-chargers/30568902,Los Angeles Chargers,Caesars,-435,11.5,79.43,https://sportsbook.caesars.com/us/{state}/bet/americanfootball/d9e58c60-60cd-49b1-aa27-9d866b9e0788/baltimore-ravens-at-los-angeles-chargers,0.0,2024-11-24 01:35,alternate_spreads
Low Hold,2.71,NFL,alternate_spreads,,-11.0,Los Angeles Chargers vs Baltimore Ravens,2024-11-26 01:15,Baltimore Ravens,DraftKings,367,-11.0,20.85,https://sportsbook.draftkings.com/event/bal-ravens-%40-la-chargers/30568902,Los Angeles Chargers,Caesars,-435,11.0,79.15,https://sportsbook.caesars.com/us/{state}/bet/americanfootball/d9e58c60-60cd-49b1-aa27-9d866b9e0788/baltimore-ravens-at-los-angeles-chargers,0.0,2024-11-24 01:35,alternate_spreads
Low Hold,2.35,NFL,alternate_spreads,,-10.5,Los Angeles Chargers vs Baltimore Ravens,2024-11-26 01:15,Baltimore Ravens,DraftKings,335,-10.5,22.46,https://sportsbook.draftkings.com/event/bal-ravens-%40-la-chargers/30568902,Los Angeles Chargers,Caesars,-385,10.5,77.54,https://sportsbook.caesars.com/us/{state}/bet/americanfootball/d9e58c60-60cd-49b1-aa27-9d866b9e0788/baltimore-ravens-at-los-angeles-chargers,0.0,2024-11-24 01:35,alternate_spreads
Low Hold,2.38,NFL,alternate_spreads,,-10.0,Los Angeles Chargers vs Baltimore Ravens,2024-11-26 01:15,Baltimore Ravens,DraftKings,323,-10.0,23.09,https://sportsbook.draftkings.com/event/bal-ravens-%40-la-chargers/30568902,Los Angeles Chargers,Caesars,-370,10.0,76.91,https://sportsbook.caesars.com/us/{state}/bet/americanfootball/d9e58c60-60cd-49b1-aa27-9d866b9e0788/baltimore-ravens-at-los-angeles-chargers,0.0,2024-11-24 01:35,alternate_spreads
Low Hold,2.25,NFL,alternate_spreads,,-8.5,Los Angeles Chargers vs Baltimore Ravens,2024-11-26 01:15,Baltimore Ravens,DraftKings,262,-8.5,27.02,https://sportsbook.draftkings.com/event/bal-ravens-%40-la-chargers/30568902,Los Angeles Chargers,Caesars,-294,8.5,72.98,https://sportsbook.caesars.com/us/{state}/bet/americanfootball/d9e58c60-60cd-49b1-aa27-9d866b9e0788/baltimore-ravens-at-los-angeles-chargers,0.0,2024-11-24 01:35,alternate_spreads
Low Hold,2.88,NFL,alternate_spreads,,-8.0,Los Angeles Chargers vs Baltimore Ravens,2024-11-26 01:15,Baltimore Ravens,DraftKings,254,-8.0,27.46,https://sportsbook.draftkings.com/event/bal-ravens-%40-la-chargers/30568902,Los Angeles Chargers,Caesars,-294,8.0,72.54,https://sportsbook.caesars.com/us/{state}/bet/americanfootball/d9e58c60-60cd-49b1-aa27-9d866b9e0788/baltimore-ravens-at-los-angeles-chargers,0.0,2024-11-24 01:35,alternate_spreads
Low Hold,2.94,NFL,alternate_spreads,,4.5,Los Angeles Chargers vs Baltimore Ravens,2024-11-26 01:15,Baltimore Ravens,BetRivers,-278,4.5,71.43,https://{state}.betrivers.com/?page=sportsbook#event/1020832242,Los Angeles Chargers,FanDuel,240,-4.5,28.57,https://sportsbook.fanduel.com/american-football/nfl/baltimore-ravens-%40-los-angeles-chargers-33776917,0.0,2024-11-24 01:35,alternate_spreads
Low Hold,1.54,NFL,alternate_totals,,53.5,Los Angeles Chargers vs Baltimore Ravens,2024-11-26 01:15,Over,FanDuel,136,53.5,41.73,https://sportsbook.fanduel.com/american-football/nfl/baltimore-ravens-%40-los-angeles-chargers-33776917,Under,BetMGM,-145,53.5,58.27,https://sports.{state}.betmgm.com/en/sports/events/baltimore-ravens-at-los-angeles-chargers-16627209,0.0,2024-11-24 01:35,alternate_totals
Low Hold,1.1,NFL,alternate_totals,,54.5,Los Angeles Chargers vs Baltimore Ravens,2024-11-26 01:15,Over,FanDuel,154,54.5,38.94,https://sportsbook.fanduel.com/american-football/nfl/baltimore-ravens-%40-los-angeles-chargers-33776917,Under,BetMGM,-161,54.5,61.06,https://sports.{state}.betmgm.com/en/sports/events/baltimore-ravens-at-los-angeles-chargers-16627209,0.0,2024-11-24 01:35,alternate_totals
Low Hold,1.59,NFL,alternate_totals,,55.5,Los Angeles Chargers vs Baltimore Ravens,2024-11-26 01:15,Over,FanDuel,176,55.5,35.66,https://sportsbook.fanduel.com/american-football/nfl/baltimore-ravens-%40-los-angeles-chargers-33776917,Under,BetMGM,-189,55.5,64.34,https://sports.{state}.betmgm.com/en/sports/events/baltimore-ravens-at-los-angeles-chargers-16627209,0.0,2024-11-24 01:35,alternate_totals
Low Hold,1.15,NFL,alternate_totals,,56.5,Los Angeles Chargers vs Baltimore Ravens,2024-11-26 01:15,Over,FanDuel,190,56.5,34.09,https://sportsbook.fanduel.com/american-football/nfl/baltimore-ravens-%40-los-angeles-chargers-33776917,Under,BetMGM,-200,56.5,65.91,https://sports.{state}.betmgm.com/en/sports/events/baltimore-ravens-at-los-angeles-chargers-16627209,0.0,2024-11-24 01:35,alternate_totals
Low Hold,0.69,NFL,alternate_totals,,57.5,Los Angeles Chargers vs Baltimore Ravens,2024-11-26 01:15,Over,FanDuel,220,57.5,31.03,https://sportsbook.fanduel.com/american-football/nfl/baltimore-ravens-%40-los-angeles-chargers-33776917,Under,BetMGM,-227,57.5,68.97,https://sports.{state}.betmgm.com/en/sports/events/baltimore-ravens-at-los-angeles-chargers-16627209,0.0,2024-11-24 01:35,alternate_totals
Low Hold,0.0,NFL,alternate_totals,,58.5,Los Angeles Chargers vs Baltimore Ravens,2024-11-26 01:15,Over,FanDuel,250,58.5,28.57,https://sportsbook.fanduel.com/american-football/nfl/baltimore-ravens-%40-los-angeles-chargers-33776917,Under,BetMGM,-250,58.5,71.43,https://sports.{state}.betmgm.com/en/sports/events/baltimore-ravens-at-los-angeles-chargers-16627209,0.0,2024-11-24 01:35,alternate_totals
Arbitrage,-0.15,NFL,alternate_totals,,59.5,Los Angeles Chargers vs Baltimore Ravens,2024-11-26 01:15,Over,FanDuel,280,59.5,26.36,https://sportsbook.fanduel.com/american-football/nfl/baltimore-ravens-%40-los-angeles-chargers-33776917,Under,BetMGM,-278,59.5,73.64,https://sports.{state}.betmgm.com/en/sports/events/baltimore-ravens-at-los-angeles-chargers-16627209,0.16,2024-11-24 01:35,alternate_totals
Low Hold,2.97,NFL,alternate_totals,,60.0,Los Angeles Chargers vs Baltimore Ravens,2024-11-26 01:15,Over,BetRivers,260,60.0,26.98,https://{state}.betrivers.com/?page=sportsbook#event/1020832242,Under,BetMGM,-303,60.0,73.02,https://sports.{state}.betmgm.com/en/sports/events/baltimore-ravens-at-los-angeles-chargers-16627209,0.0,2024-11-24 01:35,alternate_totals
Arbitrage,-0.42,NFL,alternate_totals,,60.5,Los Angeles Chargers vs Baltimore Ravens,2024-11-26 01:15,Over,FanDuel,310,60.5,24.49,https://sportsbook.fanduel.com/american-football/nfl/baltimore-ravens-%40-los-angeles-chargers-33776917,Under,BetMGM,-303,60.5,75.51,https://sports.{state}.betmgm.com/en/sports/events/baltimore-ravens-at-los-angeles-chargers-16627209,0.42,2024-11-24 01:35,alternate_totals
Low Hold,2.52,NFL,alternate_totals,,61.0,Los Angeles Chargers vs Baltimore Ravens,2024-11-26 01:15,Over,BetRivers,300,61.0,24.39,https://{state}.betrivers.com/?page=sportsbook#event/1020832242,Under,BetMGM,-345,61.0,75.61,https://sports.{state}.betmgm.com/en/sports/events/baltimore-ravens-at-los-angeles-chargers-16627209,0.0,2024-11-24 01:35,alternate_totals
Low Hold,2.78,NFL,alternate_totals,,65.5,Los Angeles Chargers vs Baltimore Ravens,2024-11-26 01:15,Over,FanDuel,600,65.5,13.9,https://sportsbook.fanduel.com/american-football/nfl/baltimore-ravens-%40-los-angeles-chargers-33776917,Under,Caesars,-769,65.5,86.1,https://sportsbook.caesars.com/us/{state}/bet/americanfootball/d9e58c60-60cd-49b1-aa27-9d866b9e0788/baltimore-ravens-at-los-angeles-chargers,0.0,2024-11-24 01:35,alternate_totals
Low Hold,2.98,NFL,alternate_totals,,66.5,Los Angeles Chargers vs Baltimore Ravens,2024-11-26 01:15,Over,FanDuel,630,66.5,13.3,https://sportsbook.fanduel.com/american-football/nfl/baltimore-ravens-%40-los-angeles-chargers-33776917,Under,Caesars,-833,66.5,86.7,https://sportsbook.caesars.com/us/{state}/bet/americanfootball/d9e58c60-60cd-49b1-aa27-9d866b9e0788/baltimore-ravens-at-los-angeles-chargers,0.0,2024-11-24 01:35,alternate_totals
Low Hold,2.67,NFL,alternate_totals,,67.5,Los Angeles Chargers vs Baltimore Ravens,2024-11-26 01:15,Over,FanDuel,750,67.5,11.46,https://sportsbook.fanduel.com/american-football/nfl/baltimore-ravens-%40-los-angeles-chargers-33776917,Under,Caesars,-1000,67.5,88.54,https://sportsbook.caesars.com/us/{state}/bet/americanfootball/d9e58c60-60cd-49b1-aa27-9d866b9e0788/baltimore-ravens-at-los-angeles-chargers,0.0,2024-11-24 01:35,alternate_totals
Low Hold,2.78,NFL,alternate_totals,,80.5,Los Angeles Chargers vs Baltimore Ravens,2024-11-26 01:15,Over,FanDuel,3500,80.5,2.7,https://sportsbook.fanduel.com/american-football/nfl/baltimore-ravens-%40-los-angeles-chargers-33776917,Under,FanDuel,-10000,80.5,97.3,https://sportsbook.fanduel.com/american-football/nfl/baltimore-ravens-%40-los-angeles-chargers-33776917,0.0,2024-11-24 01:35,alternate_totals
Low Hold,2.36,NFL,player_prop,Rashod Bateman - Receiving Yards,37.5,Los Angeles Chargers vs Baltimore Ravens,2024-11-26 01:15,Over (37.5),BetMGM,-110,37.5,51.15,https://sports.{state}.betmgm.com/en/sports/events/baltimore-ravens-at-los-angeles-chargers-16627209,Under (37.5),DraftKings,100,37.5,48.85,https://sportsbook.draftkings.com/event/bal-ravens-%40-la-chargers/30568902,0.0,2024-11-24 01:35,Rashod Bateman - Receiving Yards
Low Hold,2.87,NFL,player_prop,Isaiah Likely - Receptions,2.5,Los Angeles Chargers vs Baltimore Ravens,2024-11-26 01:15,Over (2.5),BetMGM,110,2.5,46.29,https://sports.{state}.betmgm.com/en/sports/events/baltimore-ravens-at-los-angeles-chargers-16627209,Under (2.5),BetRivers,-123,2.5,53.71,https://{state}.betrivers.com/?page=sportsbook#event/1020832242,0.0,2024-11-24 01:35,Isaiah Likely - Receptions
Low Hold,2.98,NFL,player_prop,J.K. Dobbins - Receptions,2.5,Los Angeles Chargers vs Baltimore Ravens,2024-11-26 01:15,Over (2.5),BetRivers,102,2.5,48.07,https://{state}.betrivers.com/?page=sportsbook#event/1020832242,Under (2.5),DraftKings,-115,2.5,51.93,https://sportsbook.draftkings.com/event/bal-ravens-%40-la-chargers/30568902,0.0,2024-11-24 01:35,J.K. Dobbins - Receptions
Low Hold,2.69,NFL,player_prop,Joshua Palmer - Receptions,2.5,Los Angeles Chargers vs Baltimore Ravens,2024-11-26 01:15,Over (2.5),Caesars,-128,2.5,54.71,https://sportsbook.caesars.com/us/{state}/bet/americanfootball/d9e58c60-60cd-49b1-aa27-9d866b9e0788/baltimore-ravens-at-los-angeles-chargers,Under (2.5),BetRivers,115,2.5,45.29,https://{state}.betrivers.com/?page=sportsbook#event/1020832242,0.0,2024-11-24 01:35,Joshua Palmer - Receptions
Low Hold,2.08,NFL,player_prop,Mark Andrews - Receptions,2.5,Los Angeles Chargers vs Baltimore Ravens,2024-11-26 01:15,Over (2.5),FanDuel,-147,2.5,58.31,https://sportsbook.fanduel.com/american-football/nfl/baltimore-ravens-%40-los-angeles-chargers-33776917,Under (2.5),DraftKings,135,2.5,41.69,https://sportsbook.draftkings.com/event/bal-ravens-%40-la-chargers/30568902,0.0,2024-11-24 01:35,Mark Andrews - Receptions
Low Hold,2.63,NFL,player_prop,Mark Andrews - Receptions,2.5,Los Angeles Chargers vs Baltimore Ravens,2024-11-26 01:15,Over (2.5),FanDuel,-147,2.5,58.0,https://sportsbook.fanduel.com/american-football/nfl/baltimore-ravens-%40-los-angeles-chargers-33776917,Under (2.5),BetRivers,132,2.5,42.0,https://{state}.betrivers.com/?page=sportsbook#event/1020832242,0.0,2024-11-24 01:35,Mark Andrews - Receptions
Low Hold,2.83,NFL,player_prop,Quentin Johnston - Receptions,3.5,Los Angeles Chargers vs Baltimore Ravens,2024-11-26 01:15,Over (3.5),Caesars,-118,3.5,52.56,https://sportsbook.caesars.com/us/{state}/bet/americanfootball/d9e58c60-60cd-49b1-aa27-9d866b9e0788/baltimore-ravens-at-los-angeles-chargers,Under (3.5),DraftKings,105,3.5,47.44,https://sportsbook.draftkings.com/event/bal-ravens-%40-la-chargers/30568902,0.0,2024-11-24 01:35,Quentin Johnston - Receptions
Low Hold,1.97,NFL,player_prop,Quentin Johnston - Receptions,3.5,Los Angeles Chargers vs Baltimore Ravens,2024-11-26 01:15,Over (3.5),FanDuel,-114,3.5,52.16,https://sportsbook.fanduel.com/american-football/nfl/baltimore-ravens-%40-los-angeles-chargers-33776917,Under (3.5),DraftKings,105,3.5,47.84,https://sportsbook.draftkings.com/event/bal-ravens-%40-la-chargers/30568902,0.0,2024-11-24 01:35,Quentin Johnston - Receptions
Low Hold,2.83,NFL,player_prop,Quentin Johnston - Receptions,3.5,Los Angeles Chargers vs Baltimore Ravens,2024-11-26 01:15,Over (3.5),BetRivers,-118,3.5,52.56,https://{state}.betrivers.com/?page=sportsbook#event/1020832242,Under (3.5),DraftKings,105,3.5,47.44,https://sportsbook.draftkings.com/event/bal-ravens-%40-la-chargers/30568902,0.0,2024-11-24 01:35,Quentin Johnston - Receptions
Low Hold,1.26,NFL,h2h,,,Green Bay Packers vs Miami Dolphins,2024-11-29 01:20,Green Bay Packers,FanDuel,-167,,61.72,https://sportsbook.fanduel.com/american-football/nfl/miami-dolphins-%40-green-bay-packers-33797797,Miami Dolphins,Caesars,158,,38.28,https://sportsbook.caesars.com/us/{state}/bet/americanfootball/6c39acd3-a03e-453d-91ba-b049bfe0f13b/miami-dolphins-at-green-bay-packers,0.0,2024-11-24 01:35,h2h
